timestamp,dummy_0,dummy_2,dummy_3,dummy_X
2025-12-12T11:02:56,0,0,70,
2025-12-12T11:02:57,0,6,20,
2025-12-12T11:02:58,0,4,50,
2025-12-12T11:02:59,0,5,25,
2025-12-12T11:03:00,0,6,77,
2025-12-12T11:03:02,0,3,81,
2025-12-12T11:03:03,0,8,56,
2025-12-12T11:03:04,0,6,8,
2025-12-12T11:03:05,0,1,36,
2025-12-12T11:03:06,0,0,24,
2025-12-12T11:03:07,0,6,59,
2025-12-12T11:03:08,0,10,40,
2025-12-12T11:03:09,0,9,82,
2025-12-12T11:03:10,0,7,16,
2025-12-12T11:03:11,0,9,82,
2025-12-12T11:03:12,0,5,39,
2025-12-12T11:03:13,0,2,9,
2025-12-12T11:03:14,0,4,56,
2025-12-12T11:03:15,0,4,42,
2025-12-12T11:03:16,0,1,76,
2025-12-12T11:03:17,0,9,86,
2025-12-12T11:03:18,0,3,66,
2025-12-12T11:03:19,0,6,18,
2025-12-12T11:03:20,0,10,12,
2025-12-12T11:03:21,0,0,33,
2025-12-12T11:03:22,0,7,22,
2025-12-12T11:03:23,0,3,50,
2025-12-12T11:03:24,0,3,32,
2025-12-12T11:03:25,0,0,84,
2025-12-12T11:03:26,0,7,26,
2025-12-12T11:03:27,0,2,10,
2025-12-12T11:03:28,0,7,71,
2025-12-12T11:03:29,0,3,8,
2025-12-12T11:03:30,0,4,68,
2025-12-12T11:03:31,0,10,64,
2025-12-12T11:03:32,0,3,30,
2025-12-12T11:03:33,0,3,88,
2025-12-12T11:03:34,0,3,99,
2025-12-12T11:03:35,0,2,52,
2025-12-12T11:03:36,0,6,64,
2025-12-12T11:03:37,0,7,32,
2025-12-12T11:03:38,0,8,45,
2025-12-12T11:03:39,0,5,41,
2025-12-12T11:03:40,0,8,50,
2025-12-12T11:03:41,0,9,48,
2025-12-12T11:03:42,0,4,13,
2025-12-12T11:03:43,0,7,75,
2025-12-12T11:03:44,0,5,84,
2025-12-12T11:03:45,0,9,78,
2025-12-12T11:03:46,0,2,51,
2025-12-12T11:03:47,0,10,73,
2025-12-12T11:03:48,0,1,9,
2025-12-12T11:03:49,0,4,95,
2025-12-12T11:03:50,0,5,98,
2025-12-12T11:03:51,0,3,73,
2025-12-12T11:03:52,0,1,9,
2025-12-12T11:03:53,0,6,35,
2025-12-12T11:03:54,0,5,35,
2025-12-12T11:03:55,0,6,21,
2025-12-12T11:03:56,0,1,9,
2025-12-12T11:03:57,0,3,59,
2025-12-12T11:03:58,0,8,55,
2025-12-12T11:03:59,0,6,27,
2025-12-12T11:04:00,0,5,94,
2025-12-12T11:04:01,0,2,58,
2025-12-12T11:04:02,0,5,98,
2025-12-12T11:04:03,0,5,20,
2025-12-12T11:04:04,0,5,73,
2025-12-12T11:04:05,0,7,2,
2025-12-12T11:04:06,0,2,3,
2025-12-12T11:04:07,0,3,78,
2025-12-12T11:04:08,0,7,43,
2025-12-12T11:04:09,0,0,43,
2025-12-12T11:04:10,0,5,36,
2025-12-12T11:04:11,0,1,18,
2025-12-12T11:04:12,0,8,85,
2025-12-12T11:04:13,0,7,75,
2025-12-12T11:04:14,0,7,60,
2025-12-12T11:04:15,0,10,24,
2025-12-12T11:04:16,0,7,1,
2025-12-12T11:04:17,0,8,17,
2025-12-12T11:04:18,0,0,94,
2025-12-12T11:04:19,0,6,27,
2025-12-12T11:04:20,0,2,83,
2025-12-12T11:04:21,0,1,11,
2025-12-12T11:04:22,0,7,77,
2025-12-12T11:04:23,0,10,17,
2025-12-12T11:04:24,0,2,28,
2025-12-12T11:04:25,0,4,46,
2025-12-12T11:04:26,0,0,32,
2025-12-12T11:04:27,0,2,47,
2025-12-12T11:04:28,0,3,41,
2025-12-12T11:04:29,0,5,45,
2025-12-12T11:04:30,0,8,77,
2025-12-12T11:04:31,0,1,52,
2025-12-12T11:04:32,0,8,43,
2025-12-12T11:04:33,0,2,98,
2025-12-12T11:04:34,0,10,42,
2025-12-12T11:04:35,0,2,94,
2025-12-12T11:04:36,0,2,10,
2025-12-12T11:04:37,0,2,82,
2025-12-12T11:04:38,0,3,3,
2025-12-12T11:04:39,0,10,31,
2025-12-12T11:04:40,0,7,26,
2025-12-12T11:04:41,0,7,75,
2025-12-12T11:04:42,0,0,35,
2025-12-12T11:04:43,0,8,36,
2025-12-12T11:04:44,0,1,37,
2025-12-12T11:04:45,0,10,29,
2025-12-12T11:04:46,0,3,40,
2025-12-12T11:04:47,0,2,76,
2025-12-12T11:04:48,0,10,39,
2025-12-12T11:04:49,0,6,46,
2025-12-12T11:04:50,0,1,85,
2025-12-12T11:04:51,0,3,35,
2025-12-12T11:04:52,0,0,87,
2025-12-12T11:04:53,0,4,95,
2025-12-12T11:04:54,0,3,19,
2025-12-12T11:04:55,0,1,78,
2025-12-12T11:04:56,0,6,62,
2025-12-12T11:04:57,0,8,11,
2025-12-12T11:04:58,0,1,47,
2025-12-12T11:04:59,0,2,21,
2025-12-12T11:05:01,0,9,19,
2025-12-12T11:05:02,0,9,4,
2025-12-12T11:05:03,0,7,84,
2025-12-12T11:05:04,0,4,22,
2025-12-12T11:05:05,0,5,83,
2025-12-12T11:05:06,0,4,63,
2025-12-12T11:05:07,0,5,99,
2025-12-12T11:05:08,0,5,80,
2025-12-12T11:05:09,0,1,70,
2025-12-12T11:05:10,0,4,95,
2025-12-12T11:05:11,0,4,93,
2025-12-12T11:05:12,0,7,93,
2025-12-12T11:05:13,0,2,58,
2025-12-12T11:05:14,0,5,88,
2025-12-12T11:05:15,0,0,28,
2025-12-12T11:05:16,0,6,63,
2025-12-12T11:05:17,0,9,68,
2025-12-12T11:05:18,0,0,20,
2025-12-12T11:05:19,0,8,21,
2025-12-12T11:05:20,0,2,94,
2025-12-12T11:05:21,0,8,35,
2025-12-12T11:05:22,0,0,44,
2025-12-12T11:05:23,0,3,42,
2025-12-12T11:05:24,0,10,98,
2025-12-12T11:05:25,0,2,70,
2025-12-12T11:05:26,0,3,57,
2025-12-12T11:05:27,0,6,89,
2025-12-12T11:05:28,0,5,63,
2025-12-12T11:05:29,0,3,48,
2025-12-12T11:05:30,0,0,87,
2025-12-12T11:05:31,0,10,24,
2025-12-12T11:05:32,0,1,95,
2025-12-12T11:05:33,0,2,85,
2025-12-12T11:05:34,0,0,22,
2025-12-12T11:05:35,0,10,100,
2025-12-12T11:05:36,0,8,24,
2025-12-12T11:05:37,0,0,28,
2025-12-12T11:05:38,0,2,89,
2025-12-12T11:05:39,0,7,89,
2025-12-12T11:05:40,0,10,23,
2025-12-12T11:05:41,0,7,13,
2025-12-12T11:05:42,0,7,7,
2025-12-12T11:05:43,0,2,78,
2025-12-12T11:05:44,0,8,23,
2025-12-12T11:05:45,0,6,27,
2025-12-12T11:05:46,0,3,40,
2025-12-12T11:05:47,0,10,97,
2025-12-12T11:05:48,0,4,98,
2025-12-12T11:05:49,0,8,77,
2025-12-12T11:05:50,0,8,6,
2025-12-12T11:05:51,0,0,9,
2025-12-12T11:05:52,0,8,95,
2025-12-12T11:05:53,0,5,10,
2025-12-12T11:05:54,0,4,60,
2025-12-12T11:05:55,0,9,21,
2025-12-12T11:05:56,0,10,8,
2025-12-12T11:05:57,0,1,15,
2025-12-12T11:05:58,0,7,50,
2025-12-12T11:05:59,0,2,28,
2025-12-12T11:06:00,0,0,98,
2025-12-12T11:06:02,0,5,46,
2025-12-12T11:06:03,0,4,24,
2025-12-12T11:06:04,0,3,53,
2025-12-12T11:06:05,0,7,35,
2025-12-12T11:06:06,0,0,78,
2025-12-12T11:06:07,0,10,18,
2025-12-12T11:06:08,0,4,18,
2025-12-12T11:06:09,0,8,2,
2025-12-12T11:06:10,0,4,98,
2025-12-12T11:06:11,0,1,31,
2025-12-12T11:06:12,0,6,4,
2025-12-12T11:06:13,0,9,60,
2025-12-12T11:06:14,0,0,44,
2025-12-12T11:06:15,0,2,59,
2025-12-12T11:06:16,0,4,16,
2025-12-12T11:06:17,0,10,24,
2025-12-12T11:06:18,0,3,57,
2025-12-12T11:06:19,0,8,18,
2025-12-12T11:06:20,0,6,28,
2025-12-12T11:06:21,0,5,41,
2025-12-12T11:06:22,0,4,86,
2025-12-12T11:06:23,0,1,45,
2025-12-12T11:06:24,0,10,98,
2025-12-12T11:06:25,0,8,81,
2025-12-12T11:06:26,0,0,42,
2025-12-12T11:06:27,0,3,26,
2025-12-12T11:06:28,0,2,25,
2025-12-12T11:06:29,0,8,52,
2025-12-12T11:06:30,0,4,51,
2025-12-12T11:06:31,0,9,58,
2025-12-12T11:06:32,0,5,5,
2025-12-12T11:06:33,0,6,60,
2025-12-12T11:06:34,0,8,19,
2025-12-12T11:06:35,0,8,97,
2025-12-12T11:06:36,0,7,50,
2025-12-12T11:06:37,0,4,38,
2025-12-12T11:06:38,0,7,32,
2025-12-12T11:06:39,0,7,79,
2025-12-12T11:06:40,0,7,84,
2025-12-12T11:06:41,0,3,35,
2025-12-12T11:06:42,0,8,49,
2025-12-12T11:06:43,0,2,19,
2025-12-12T11:06:44,0,3,64,
2025-12-12T11:06:45,0,8,49,
2025-12-12T11:06:46,0,3,52,
2025-12-12T11:06:47,0,4,83,
2025-12-12T11:06:48,0,9,45,
2025-12-12T11:06:49,0,1,66,
2025-12-12T11:06:50,0,6,80,
2025-12-12T11:06:51,0,2,93,
2025-12-12T11:06:52,0,6,85,
2025-12-12T11:06:53,0,4,92,
2025-12-12T11:06:54,0,5,24,
2025-12-12T11:06:55,0,6,10,
2025-12-12T11:06:56,0,0,15,
2025-12-12T11:06:57,0,3,82,
2025-12-12T11:06:58,0,2,28,
2025-12-12T11:06:59,0,10,80,
2025-12-12T11:07:00,0,4,13,
2025-12-12T11:07:01,0,0,27,
2025-12-12T11:07:02,0,8,81,
2025-12-12T11:07:03,0,8,33,
2025-12-12T11:07:04,0,10,90,
2025-12-12T11:07:05,0,2,89,
2025-12-12T11:07:06,0,1,39,
2025-12-12T11:07:07,0,2,86,
2025-12-12T11:07:08,0,2,14,
2025-12-12T11:07:09,0,3,61,
2025-12-12T11:07:10,0,6,94,
2025-12-12T11:07:11,0,0,91,
2025-12-12T11:07:12,0,7,46,
2025-12-12T11:07:13,0,6,66,
2025-12-12T11:07:14,0,5,87,
2025-12-12T11:07:15,0,6,66,
2025-12-12T11:07:16,0,7,86,
2025-12-12T11:07:17,0,10,96,
2025-12-12T11:07:18,0,10,8,
2025-12-12T11:07:19,0,0,60,
2025-12-12T11:07:20,0,3,66,
2025-12-12T11:07:21,0,1,81,
2025-12-12T11:07:22,0,1,90,
2025-12-12T11:07:23,0,2,75,
2025-12-12T11:07:24,0,7,45,
2025-12-12T11:07:25,0,10,80,
2025-12-12T11:07:26,0,2,24,
2025-12-12T11:07:27,0,10,68,
2025-12-12T11:07:28,0,8,57,
2025-12-12T11:07:29,0,7,35,
2025-12-12T11:07:30,0,7,72,
2025-12-12T11:07:31,0,0,89,
2025-12-12T11:07:32,0,6,56,
2025-12-12T11:07:33,0,6,7,
2025-12-12T11:07:34,0,5,84,
2025-12-12T11:07:35,0,6,76,
2025-12-12T11:07:36,0,0,32,
2025-12-12T11:07:38,0,7,23,
2025-12-12T11:07:39,0,6,14,
2025-12-12T11:07:40,0,4,7,
2025-12-12T11:07:41,0,0,33,
2025-12-12T11:07:42,0,4,29,
2025-12-12T11:07:43,0,8,40,
2025-12-12T11:07:44,0,0,91,
2025-12-12T11:07:45,0,7,43,
2025-12-12T11:07:46,0,5,15,
2025-12-12T11:07:47,0,3,51,
2025-12-12T11:07:48,0,10,97,
2025-12-12T11:07:49,0,3,79,
2025-12-12T11:07:50,0,10,92,
2025-12-12T11:07:51,0,3,18,
2025-12-12T11:07:52,0,9,87,
2025-12-12T11:07:53,0,0,24,
2025-12-12T11:07:54,0,4,61,
2025-12-12T11:07:55,0,9,48,
2025-12-12T11:07:56,0,1,70,
2025-12-12T11:07:57,0,6,23,
2025-12-12T11:07:58,0,7,52,
2025-12-12T11:07:59,0,6,70,
2025-12-12T11:08:00,0,2,29,
2025-12-12T11:08:01,0,8,92,
2025-12-12T11:08:02,0,4,95,
2025-12-12T11:08:03,0,10,50,
2025-12-12T11:08:04,0,4,55,
2025-12-12T11:08:05,0,5,36,
2025-12-12T11:08:06,0,9,10,
2025-12-12T11:08:07,0,4,43,
2025-12-12T11:08:08,0,7,82,
2025-12-12T11:08:09,0,0,34,
2025-12-12T11:08:10,0,2,46,
2025-12-12T11:08:11,0,6,58,
2025-12-12T11:08:12,0,2,15,
2025-12-12T11:08:13,0,1,37,
2025-12-12T11:08:14,0,8,15,
2025-12-12T11:08:15,0,3,45,
2025-12-12T11:08:16,0,3,74,
2025-12-12T11:08:17,0,10,95,
2025-12-12T11:08:18,0,3,34,
2025-12-12T11:08:19,0,8,74,
2025-12-12T11:08:20,0,1,10,
2025-12-12T11:08:21,0,9,0,
2025-12-12T11:08:22,0,8,84,
2025-12-12T11:08:23,0,9,24,
2025-12-12T11:08:24,0,2,41,
2025-12-12T11:08:25,0,2,62,
2025-12-12T11:08:26,0,1,72,
2025-12-12T11:08:27,0,4,61,
2025-12-12T11:08:28,0,5,62,
2025-12-12T11:08:29,0,9,87,
2025-12-12T11:08:30,0,1,97,
2025-12-12T11:08:31,0,7,6,
2025-12-12T11:08:32,0,9,71,
2025-12-12T11:08:33,0,9,89,
2025-12-12T11:08:34,0,3,6,
2025-12-12T11:08:35,0,10,63,
2025-12-12T11:08:36,0,8,2,
2025-12-12T11:08:37,0,0,96,
2025-12-12T11:08:38,0,5,79,
2025-12-12T11:08:39,0,3,15,
2025-12-12T11:08:40,0,5,81,
2025-12-12T11:08:41,0,10,58,
2025-12-12T11:08:42,0,4,76,
2025-12-12T11:08:43,0,6,51,
2025-12-12T11:08:44,0,5,53,
2025-12-12T11:08:45,0,9,81,
2025-12-12T11:08:46,0,10,93,
2025-12-12T11:08:47,0,8,70,
2025-12-12T11:08:48,0,3,50,
2025-12-12T11:08:49,0,3,53,
2025-12-12T11:08:50,0,4,21,
2025-12-12T11:08:51,0,4,78,
2025-12-12T11:08:52,0,8,21,
2025-12-12T11:08:53,0,9,16,
2025-12-12T11:08:54,0,10,46,
2025-12-12T11:08:55,0,10,1,
2025-12-12T11:08:56,0,6,33,
2025-12-12T11:08:57,0,5,92,
2025-12-12T11:08:58,0,6,1,
2025-12-12T11:08:59,0,10,18,
2025-12-12T11:09:00,0,9,94,
2025-12-12T11:09:01,0,9,70,
2025-12-12T11:09:02,0,0,8,
2025-12-12T11:09:03,0,1,99,
2025-12-12T11:09:04,0,1,100,
2025-12-12T11:09:05,0,0,39,
2025-12-12T11:09:06,0,2,77,
2025-12-12T11:09:07,0,5,83,
2025-12-12T11:09:08,0,7,48,
2025-12-12T11:09:09,0,0,76,
2025-12-12T11:09:10,0,2,59,
2025-12-12T11:09:11,0,2,14,
2025-12-12T11:09:12,0,1,68,
2025-12-12T11:09:13,0,9,60,
2025-12-12T11:09:14,0,7,45,
2025-12-12T11:09:15,0,10,35,
2025-12-12T11:09:16,0,10,34,
2025-12-12T11:09:17,0,3,9,
2025-12-12T11:09:18,0,6,36,
2025-12-12T11:09:19,0,9,9,
2025-12-12T11:09:20,0,7,40,
2025-12-12T11:09:21,0,8,80,
2025-12-12T11:09:22,0,1,36,
2025-12-12T11:09:23,0,0,24,
2025-12-12T11:09:24,0,10,38,
2025-12-12T11:09:25,0,5,94,
2025-12-12T11:09:26,0,2,48,
2025-12-12T11:09:27,0,7,53,
2025-12-12T11:09:28,0,0,93,
2025-12-12T11:09:29,0,8,51,
2025-12-12T11:09:30,0,3,22,
2025-12-12T11:09:31,0,5,61,
2025-12-12T11:09:32,0,9,2,
2025-12-12T11:09:34,0,5,71,
2025-12-12T11:09:35,0,9,14,
2025-12-12T11:09:36,0,1,44,
2025-12-12T11:09:37,0,7,99,
2025-12-12T11:09:38,0,8,67,
2025-12-12T11:09:39,0,8,30,
2025-12-12T11:09:40,0,8,49,
2025-12-12T11:09:41,0,8,29,
2025-12-12T11:09:42,0,10,70,
2025-12-12T11:09:43,0,4,96,
2025-12-12T11:09:44,0,4,20,
2025-12-12T11:09:45,0,5,23,
2025-12-12T11:09:46,0,9,53,
2025-12-12T11:09:47,0,7,70,
2025-12-12T11:09:48,0,7,72,
2025-12-12T11:09:49,0,3,76,
2025-12-12T11:09:50,0,4,83,
2025-12-12T11:09:51,0,8,3,
2025-12-12T11:09:52,0,5,84,
2025-12-12T11:09:53,0,4,0,
2025-12-12T11:09:54,0,8,16,
2025-12-12T11:09:55,0,6,33,
2025-12-12T11:09:56,0,10,52,
2025-12-12T11:09:57,0,10,4,
2025-12-12T11:09:58,0,4,48,
2025-12-12T11:09:59,0,9,18,
2025-12-12T11:10:00,0,9,1,
2025-12-12T11:10:01,0,4,87,
2025-12-12T11:10:02,0,0,82,
2025-12-12T11:10:03,0,5,60,
2025-12-12T11:10:04,0,9,93,
2025-12-12T11:10:05,0,6,4,
2025-12-12T11:10:06,0,9,35,
2025-12-12T11:10:07,0,2,40,
2025-12-12T11:10:08,0,1,53,
2025-12-12T11:10:09,0,5,15,
2025-12-12T11:10:10,0,0,52,
2025-12-12T11:10:11,0,1,40,
2025-12-12T11:10:12,0,1,6,
2025-12-12T11:10:13,0,1,75,
2025-12-12T11:10:14,0,9,96,
2025-12-12T11:10:15,0,1,49,
2025-12-12T11:10:16,0,10,53,
2025-12-12T11:10:17,0,8,81,
2025-12-12T11:10:18,0,0,92,
2025-12-12T11:10:19,0,0,16,
2025-12-12T11:10:20,0,4,40,
2025-12-12T11:10:21,0,2,24,
2025-12-12T11:10:22,0,0,33,
2025-12-12T11:10:23,0,3,22,
2025-12-12T11:10:24,0,6,80,
2025-12-12T11:10:25,0,8,47,
2025-12-12T11:10:26,0,2,36,
2025-12-12T11:10:27,0,2,50,
2025-12-12T11:10:28,0,10,21,
2025-12-12T11:10:29,0,3,46,
2025-12-12T11:10:30,0,8,80,
2025-12-12T11:10:31,0,1,10,
2025-12-12T11:10:32,0,0,12,
2025-12-12T11:10:33,0,2,77,
2025-12-12T11:10:34,0,5,33,
2025-12-12T11:10:35,0,5,37,
2025-12-12T11:10:36,0,5,78,
2025-12-12T11:10:37,0,8,19,
2025-12-12T11:10:38,0,8,65,
2025-12-12T11:10:39,0,4,86,
2025-12-12T11:10:40,0,0,67,
2025-12-12T11:10:41,0,1,26,
2025-12-12T11:10:42,0,10,99,
2025-12-12T11:10:43,0,6,89,
2025-12-12T11:10:44,0,7,57,
2025-12-12T11:10:45,0,5,2,
2025-12-12T11:10:46,0,0,60,
2025-12-12T11:10:47,0,0,91,
2025-12-12T11:10:48,0,10,29,
2025-12-12T11:10:49,0,8,40,
2025-12-12T11:10:50,0,0,89,
2025-12-12T11:10:51,0,10,35,
2025-12-12T11:10:52,0,3,39,
2025-12-12T11:10:53,0,8,83,
2025-12-12T11:10:54,0,1,66,
2025-12-12T11:10:55,0,7,98,
2025-12-12T11:10:56,0,5,82,
2025-12-12T11:10:57,0,0,25,
2025-12-12T11:10:58,0,9,99,
2025-12-12T11:10:59,0,8,72,
2025-12-12T11:11:00,0,10,25,
2025-12-12T11:11:01,0,6,9,
2025-12-12T11:11:02,0,1,87,
2025-12-12T11:11:04,0,7,57,
2025-12-12T11:11:05,0,5,71,
2025-12-12T11:11:06,0,9,93,
2025-12-12T11:11:07,0,0,52,
2025-12-12T11:11:08,0,4,98,
2025-12-12T11:11:09,0,9,97,
2025-12-12T11:11:10,0,6,45,
2025-12-12T11:11:11,0,8,16,
2025-12-12T11:11:12,0,2,31,
2025-12-12T11:11:13,0,4,39,
2025-12-12T11:11:14,0,9,77,
2025-12-12T11:11:15,0,7,88,
2025-12-12T11:11:16,0,7,83,
2025-12-12T11:11:17,0,10,83,
2025-12-12T11:11:18,0,4,94,
2025-12-12T11:11:19,0,3,11,
2025-12-12T11:11:20,0,10,16,
2025-12-12T11:11:21,0,7,40,
2025-12-12T11:11:22,0,7,78,
2025-12-12T11:11:23,0,7,31,
2025-12-12T11:11:24,0,8,17,
2025-12-12T11:11:25,0,5,1,
2025-12-12T11:11:26,0,2,54,
2025-12-12T11:11:27,0,6,29,
2025-12-12T11:11:28,0,8,96,
2025-12-12T11:11:29,0,10,38,
2025-12-12T11:11:30,0,10,54,
2025-12-12T11:11:31,0,9,5,
2025-12-12T11:11:32,0,10,62,
2025-12-12T11:11:33,0,10,71,
2025-12-12T11:11:34,0,4,28,
2025-12-12T11:11:35,0,0,52,
2025-12-12T11:11:36,0,5,52,
2025-12-12T11:11:37,0,9,78,
2025-12-12T11:11:38,0,7,49,
2025-12-12T11:11:39,0,7,47,
2025-12-12T11:11:40,0,5,48,
2025-12-12T11:11:41,0,8,49,
2025-12-12T11:11:42,0,4,41,
2025-12-12T11:11:43,0,10,93,
2025-12-12T11:11:44,0,0,90,
2025-12-12T11:11:45,0,9,91,
2025-12-12T11:11:46,0,8,35,
2025-12-12T11:11:47,0,7,12,
2025-12-12T11:11:48,0,6,0,
2025-12-12T11:11:49,0,1,29,
2025-12-12T11:11:50,0,6,27,
2025-12-12T11:11:51,0,0,34,
