timestamp,dummy_0,dummy_2,dummy_3,dummy_X
2025-12-12T12:09:57,0,5,67,
2025-12-12T12:09:58,0,6,86,
2025-12-12T12:09:59,0,8,88,
2025-12-12T12:10:00,0,9,86,
2025-12-12T12:10:01,0,4,56,
2025-12-12T12:10:02,0,1,82,
2025-12-12T12:10:03,0,6,68,
2025-12-12T12:10:04,0,5,6,
2025-12-12T12:10:05,0,9,98,
2025-12-12T12:10:06,0,4,17,
2025-12-12T12:10:07,0,10,27,
2025-12-12T12:10:08,0,6,60,
2025-12-12T12:10:09,0,8,62,
2025-12-12T12:10:10,0,3,72,
2025-12-12T12:10:11,0,5,18,
2025-12-12T12:10:12,0,8,44,
2025-12-12T12:10:13,0,0,34,
2025-12-12T12:10:14,0,6,64,
2025-12-12T12:10:15,0,2,98,
2025-12-12T12:10:16,0,3,20,
2025-12-12T12:10:17,0,9,63,
2025-12-12T12:10:18,0,0,84,
2025-12-12T12:10:19,0,1,86,
2025-12-12T12:10:20,0,7,62,
2025-12-12T12:10:22,0,0,13,
2025-12-12T12:10:23,0,8,44,
2025-12-12T12:10:24,0,6,44,
2025-12-12T12:10:25,0,6,45,
2025-12-12T12:10:26,0,7,25,
2025-12-12T12:10:27,0,10,98,
2025-12-12T12:10:28,0,8,31,
2025-12-12T12:10:29,0,0,81,
2025-12-12T12:10:30,0,10,39,
2025-12-12T12:10:31,0,5,6,
2025-12-12T12:10:32,0,5,57,
2025-12-12T12:10:33,0,5,50,
2025-12-12T12:10:34,0,3,96,
2025-12-12T12:10:35,0,7,70,
2025-12-12T12:10:36,0,9,4,
2025-12-12T12:10:37,0,9,69,
2025-12-12T12:10:38,0,2,95,
2025-12-12T12:10:39,0,2,93,
2025-12-12T12:10:40,0,0,23,
2025-12-12T12:10:41,0,6,18,
2025-12-12T12:10:42,0,0,69,
2025-12-12T12:10:43,0,5,91,
2025-12-12T12:10:44,0,3,97,
2025-12-12T12:10:45,0,6,98,
2025-12-12T12:10:46,0,4,17,
2025-12-12T12:10:47,0,0,39,
2025-12-12T12:10:48,0,2,60,
2025-12-12T12:10:49,0,9,40,
2025-12-12T12:10:50,0,2,55,
2025-12-12T12:10:51,0,5,63,
2025-12-12T12:10:52,0,4,16,
2025-12-12T12:10:53,0,1,85,
2025-12-12T12:10:54,0,4,70,
2025-12-12T12:10:55,0,7,56,
2025-12-12T12:10:56,0,3,84,
2025-12-12T12:10:57,0,2,45,
2025-12-12T12:10:58,0,1,54,
2025-12-12T12:10:59,0,3,92,
2025-12-12T12:11:00,0,4,27,
2025-12-12T12:11:01,0,4,12,
2025-12-12T12:11:02,0,9,34,
2025-12-12T12:11:03,0,9,24,
2025-12-12T12:11:04,0,5,80,
2025-12-12T12:11:05,0,0,87,
2025-12-12T12:11:06,0,5,17,
2025-12-12T12:11:07,0,6,94,
2025-12-12T12:11:08,0,6,59,
2025-12-12T12:11:09,0,4,17,
2025-12-12T12:11:10,0,0,32,
2025-12-12T12:11:11,0,2,32,
2025-12-12T12:11:12,0,6,74,
2025-12-12T12:11:13,0,2,55,
2025-12-12T12:11:14,0,4,54,
2025-12-12T12:11:15,0,10,2,
2025-12-12T12:11:16,0,5,22,
2025-12-12T12:11:17,0,3,18,
2025-12-12T12:11:18,0,7,77,
2025-12-12T12:11:19,0,8,0,
2025-12-12T12:11:20,0,6,9,
2025-12-12T12:11:21,0,7,79,
2025-12-12T12:11:22,0,9,83,
2025-12-12T12:11:23,0,10,35,
2025-12-12T12:11:24,0,6,86,
2025-12-12T12:11:25,0,3,86,
2025-12-12T12:11:26,0,0,76,
2025-12-12T12:11:27,0,8,83,
2025-12-12T12:11:28,0,3,58,
2025-12-12T12:11:29,0,9,79,
2025-12-12T12:11:30,0,7,46,
2025-12-12T12:11:31,0,0,0,
2025-12-12T12:11:32,0,4,72,
2025-12-12T12:11:33,0,6,86,
2025-12-12T12:11:34,0,5,97,
2025-12-12T12:11:35,0,6,24,
2025-12-12T12:11:36,0,6,72,
2025-12-12T12:11:37,0,4,66,
2025-12-12T12:11:38,0,5,86,
2025-12-12T12:11:39,0,2,13,
2025-12-12T12:11:40,0,8,31,
2025-12-12T12:11:41,0,6,97,
2025-12-12T12:11:42,0,9,1,
2025-12-12T12:11:44,0,4,20,
2025-12-12T12:11:45,0,8,57,
2025-12-12T12:11:46,0,2,22,
2025-12-12T12:11:47,0,3,61,
2025-12-12T12:11:48,0,4,24,
